fuel,perc,cod_date,regionid
nuclear,0.0,COD2023110718,12.0
other,0.0,COD2023110718,12.0
hydro,0.3,COD2023110718,12.0
solar,0.0,COD2023110718,12.0
wind,6.8,COD2023110718,12.0
biomass,0.8,COD2023110719,12.0
coal,2.7,COD2023110719,12.0
imports,14.8,COD2023110719,12.0
gas,74.8,COD2023110719,12.0
nuclear,0.1,COD2023110719,12.0
other,0.0,COD2023110719,12.0
hydro,0.2,COD2023110719,12.0
solar,0.0,COD2023110719,12.0
wind,6.5,COD2023110719,12.0
biomass,0.6,COD2023110720,12.0
coal,2.2,COD2023110720,12.0
imports,21.1,COD2023110720,12.0
gas,66.6,COD2023110720,12.0
nuclear,0.6,COD2023110720,12.0
other,0.0,COD2023110720,12.0
hydro,0.6,COD2023110720,12.0
solar,0.2,COD2023110720,12.0
wind,8.0,COD2023110720,12.0
biomass,0.5,COD2023110721,12.0
coal,1.7,COD2023110721,12.0
imports,35.8,COD2023110721,12.0
gas,49.5,COD2023110721,12.0
nuclear,1.0,COD2023110721,12.0
other,0.0,COD2023110721,12.0
hydro,0.6,COD2023110721,12.0
solar,0.1,COD2023110721,12.0
wind,10.9,COD2023110721,12.0
biomass,0.7,COD2023110722,12.0
coal,0.2,COD2023110722,12.0
imports,49.8,COD2023110722,12.0
gas,35.9,COD2023110722,12.0
nuclear,1.1,COD2023110722,12.0
other,0.0,COD2023110722,12.0
hydro,0.6,COD2023110722,12.0
solar,0.1,COD2023110722,12.0
wind,11.6,COD2023110722,12.0
biomass,0.8,COD2023110723,12.0
coal,0.5,COD2023110723,12.0
imports,64.8,COD2023110723,12.0
gas,19.2,COD2023110723,12.0
nuclear,1.7,COD2023110723,12.0
other,0.0,COD2023110723,12.0
hydro,0.5,COD2023110723,12.0
solar,0.0,COD2023110723,12.0
wind,12.4,COD2023110723,12.0
biomass,1.8,COD2023110800,12.0
coal,1.0,COD2023110800,12.0
imports,62.7,COD2023110800,12.0
gas,17.5,COD2023110800,12.0
nuclear,1.9,COD2023110800,12.0
other,0.0,COD2023110800,12.0
hydro,0.5,COD2023110800,12.0
solar,0.0,COD2023110800,12.0
wind,14.6,COD2023110800,12.0
biomass,4.2,COD2023110801,12.0
coal,2.1,COD2023110801,12.0
imports,54.6,COD2023110801,12.0
gas,19.8,COD2023110801,12.0
nuclear,3.1,COD2023110801,12.0
other,0.0,COD2023110801,12.0
hydro,0.4,COD2023110801,12.0
solar,0.1,COD2023110801,12.0
wind,15.6,COD2023110801,12.0
biomass,5.1,COD2023110802,12.0
coal,2.2,COD2023110802,12.0
imports,45.2,COD2023110802,12.0
gas,20.0,COD2023110802,12.0
nuclear,6.5,COD2023110802,12.0
other,0.0,COD2023110802,12.0
hydro,0.5,COD2023110802,12.0
solar,0.0,COD2023110802,12.0
wind,20.4,COD2023110802,12.0
biomass,6.2,COD2023110803,12.0
coal,2.3,COD2023110803,12.0
imports,24.2,COD2023110803,12.0
gas,19.9,COD2023110803,12.0
nuclear,12.3,COD2023110803,12.0
other,0.0,COD2023110803,12.0
hydro,0.6,COD2023110803,12.0
solar,0.1,COD2023110803,12.0
wind,34.3,COD2023110803,12.0
biomass,12.1,COD2023110804,12.0
coal,3.5,COD2023110804,12.0
imports,7.5,COD2023110804,12.0
gas,17.1,COD2023110804,12.0
nuclear,13.5,COD2023110804,12.0
other,0.0,COD2023110804,12.0
hydro,0.6,COD2023110804,12.0
solar,0.1,COD2023110804,12.0
wind,45.5,COD2023110804,12.0
biomass,11.1,COD2023110805,12.0
coal,4.5,COD2023110805,12.0
imports,3.4,COD2023110805,12.0
gas,24.1,COD2023110805,12.0
nuclear,11.9,COD2023110805,12.0
other,0.0,COD2023110805,12.0
hydro,0.6,COD2023110805,12.0
solar,0.1,COD2023110805,12.0
wind,44.2,COD2023110805,12.0
biomass,10.2,COD2023110806,12.0
coal,7.2,COD2023110806,12.0
imports,3.0,COD2023110806,12.0
gas,32.3,COD2023110806,12.0
nuclear,8.3,COD2023110806,12.0
other,0.0,COD2023110806,12.0
hydro,0.6,COD2023110806,12.0
solar,0.1,COD2023110806,12.0
wind,38.2,COD2023110806,12.0
biomass,8.3,COD2023110807,12.0
coal,7.9,COD2023110807,12.0
imports,9.6,COD2023110807,12.0
gas,31.2,COD2023110807,12.0
nuclear,5.5,COD2023110807,12.0
other,0.0,COD2023110807,12.0
hydro,0.5,COD2023110807,12.0
solar,0.0,COD2023110807,12.0
wind,36.9,COD2023110807,12.0
biomass,6.5,COD2023110808,12.0
coal,4.4,COD2023110808,12.0
imports,17.5,COD2023110808,12.0
gas,40.1,COD2023110808,12.0
nuclear,2.4,COD2023110808,12.0
other,0.0,COD2023110808,12.0
hydro,0.4,COD2023110808,12.0
solar,0.5,COD2023110808,12.0
wind,28.2,COD2023110808,12.0
biomass,4.8,COD2023110809,12.0
coal,2.3,COD2023110809,12.0
imports,25.9,COD2023110809,12.0
gas,40.5,COD2023110809,12.0
nuclear,1.6,COD2023110809,12.0
other,0.0,COD2023110809,12.0
hydro,0.3,COD2023110809,12.0
solar,1.7,COD2023110809,12.0
wind,22.9,COD2023110809,12.0
biomass,3.7,COD2023110810,12.0
coal,0.8,COD2023110810,12.0
imports,31.0,COD2023110810,12.0
gas,37.2,COD2023110810,12.0
nuclear,1.2,COD2023110810,12.0
other,0.0,COD2023110810,12.0
hydro,0.5,COD2023110810,12.0
solar,3.5,COD2023110810,12.0
wind,22.1,COD2023110810,12.0
biomass,2.1,COD2023110811,12.0
coal,0.3,COD2023110811,12.0
imports,43.2,COD2023110811,12.0
gas,31.4,COD2023110811,12.0
nuclear,1.0,COD2023110811,12.0
other,0.0,COD2023110811,12.0
hydro,0.3,COD2023110811,12.0
solar,4.9,COD2023110811,12.0
wind,16.8,COD2023110811,12.0
biomass,2.2,COD2023110812,12.0
coal,0.7,COD2023110812,12.0
imports,44.9,COD2023110812,12.0
gas,29.3,COD2023110812,12.0
nuclear,0.8,COD2023110812,12.0
other,0.0,COD2023110812,12.0
hydro,0.4,COD2023110812,12.0
solar,5.8,COD2023110812,12.0
wind,16.0,COD2023110812,12.0
biomass,3.6,COD2023110813,12.0
coal,1.5,COD2023110813,12.0
imports,38.4,COD2023110813,12.0
gas,34.2,COD2023110813,12.0
nuclear,2.1,COD2023110813,12.0
other,0.0,COD2023110813,12.0
hydro,0.4,COD2023110813,12.0
solar,5.8,COD2023110813,12.0
wind,14.0,COD2023110813,12.0
biomass,5.6,COD2023110814,12.0
coal,1.7,COD2023110814,12.0
imports,20.6,COD2023110814,12.0
gas,47.9,COD2023110814,12.0
nuclear,1.9,COD2023110814,12.0
other,0.0,COD2023110814,12.0
hydro,0.4,COD2023110814,12.0
solar,4.9,COD2023110814,12.0
wind,17.0,COD2023110814,12.0
biomass,3.7,COD2023110815,12.0
coal,4.3,COD2023110815,12.0
imports,20.9,COD2023110815,12.0
gas,55.9,COD2023110815,12.0
nuclear,2.5,COD2023110815,12.0
other,0.0,COD2023110815,12.0
hydro,0.5,COD2023110815,12.0
solar,2.0,COD2023110815,12.0
wind,10.1,COD2023110815,12.0
biomass,5.3,COD2023110816,12.0
coal,6.1,COD2023110816,12.0
imports,9.3,COD2023110816,12.0
gas,63.2,COD2023110816,12.0
nuclear,1.1,COD2023110816,12.0
other,0.0,COD2023110816,12.0
hydro,1.2,COD2023110816,12.0
solar,0.1,COD2023110816,12.0
wind,13.7,COD2023110816,12.0
biomass,2.1,COD2023110817,12.0
coal,3.7,COD2023110817,12.0
imports,20.5,COD2023110817,12.0
gas,68.3,COD2023110817,12.0
nuclear,0.1,COD2023110817,12.0
other,0.0,COD2023110817,12.0
hydro,0.6,COD2023110817,12.0
solar,0.1,COD2023110817,12.0
wind,4.6,COD2023110817,12.0
biomass,1.6,COD2023110818,12.0
coal,2.6,COD2023110818,12.0
imports,30.4,COD2023110818,12.0
gas,61.8,COD2023110818,12.0
nuclear,0.1,COD2023110818,12.0
other,0.0,COD2023110818,12.0
hydro,0.6,COD2023110818,12.0
solar,0.1,COD2023110818,12.0
wind,2.8,COD2023110818,12.0
biomass,1.7,COD2023110819,12.0
coal,2.8,COD2023110819,12.0
imports,34.5,COD2023110819,12.0
gas,57.6,COD2023110819,12.0
nuclear,0.1,COD2023110819,12.0
other,0.0,COD2023110819,12.0
hydro,0.6,COD2023110819,12.0
solar,0.1,COD2023110819,12.0
wind,2.7,COD2023110819,12.0
biomass,2.0,COD2023110820,12.0
coal,2.8,COD2023110820,12.0
imports,38.6,COD2023110820,12.0
gas,53.0,COD2023110820,12.0
nuclear,0.2,COD2023110820,12.0
other,0.0,COD2023110820,12.0
hydro,0.5,COD2023110820,12.0
solar,0.2,COD2023110820,12.0
wind,2.7,COD2023110820,12.0
biomass,4.3,COD2023110821,12.0
coal,3.2,COD2023110821,12.0
imports,46.5,COD2023110821,12.0
gas,41.2,COD2023110821,12.0
nuclear,0.3,COD2023110821,12.0
other,0.0,COD2023110821,12.0
hydro,0.4,COD2023110821,12.0
solar,0.1,COD2023110821,12.0
wind,4.1,COD2023110821,12.0
biomass,2.3,COD2023110822,12.0
coal,1.3,COD2023110822,12.0
imports,55.5,COD2023110822,12.0
gas,37.1,COD2023110822,12.0
nuclear,0.3,COD2023110822,12.0
other,0.0,COD2023110822,12.0
hydro,0.5,COD2023110822,12.0
solar,0.1,COD2023110822,12.0
wind,2.9,COD2023110822,12.0
biomass,2.2,COD2023110823,12.0
coal,1.8,COD2023110823,12.0
imports,65.4,COD2023110823,12.0
gas,25.8,COD2023110823,12.0
nuclear,0.4,COD2023110823,12.0
other,0.0,COD2023110823,12.0
hydro,0.4,COD2023110823,12.0
solar,0.1,COD2023110823,12.0
wind,3.8,COD2023110823,12.0
biomass,2.1,COD2023110900,12.0
coal,1.0,COD2023110900,12.0
imports,65.7,COD2023110900,12.0
gas,25.9,COD2023110900,12.0
nuclear,0.5,COD2023110900,12.0
other,0.0,COD2023110900,12.0
hydro,0.4,COD2023110900,12.0
solar,0.0,COD2023110900,12.0
wind,4.5,COD2023110900,12.0
biomass,2.2,COD2023110901,12.0
coal,1.0,COD2023110901,12.0
imports,67.8,COD2023110901,12.0
gas,23.5,COD2023110901,12.0
nuclear,0.7,COD2023110901,12.0
other,0.0,COD2023110901,12.0
hydro,0.4,COD2023110901,12.0
solar,0.0,COD2023110901,12.0
wind,4.4,COD2023110901,12.0
biomass,5.5,COD2023110902,12.0
coal,1.5,COD2023110902,12.0
imports,60.1,COD2023110902,12.0
gas,22.7,COD2023110902,12.0
nuclear,0.9,COD2023110902,12.0
other,0.0,COD2023110902,12.0
hydro,0.4,COD2023110902,12.0
solar,0.2,COD2023110902,12.0
wind,8.7,COD2023110902,12.0
biomass,6.4,COD2023110903,12.0
coal,3.4,COD2023110903,12.0
imports,50.8,COD2023110903,12.0
gas,19.3,COD2023110903,12.0
nuclear,4.5,COD2023110903,12.0
other,0.0,COD2023110903,12.0
hydro,0.4,COD2023110903,12.0
solar,0.3,COD2023110903,12.0
wind,15.0,COD2023110903,12.0
biomass,8.2,COD2023110904,12.0
coal,5.6,COD2023110904,12.0
imports,34.0,COD2023110904,12.0
gas,17.8,COD2023110904,12.0
nuclear,9.9,COD2023110904,12.0
other,0.0,COD2023110904,12.0
hydro,0.5,COD2023110904,12.0
solar,0.2,COD2023110904,12.0
wind,23.8,COD2023110904,12.0
biomass,13.5,COD2023110905,12.0
coal,8.2,COD2023110905,12.0
imports,6.1,COD2023110905,12.0
gas,30.1,COD2023110905,12.0
nuclear,6.9,COD2023110905,12.0
other,0.0,COD2023110905,12.0
hydro,0.4,COD2023110905,12.0
solar,0.7,COD2023110905,12.0
wind,34.0,COD2023110905,12.0
biomass,9.1,COD2023110906,12.0
coal,10.4,COD2023110906,12.0
imports,1.6,COD2023110906,12.0
gas,55.8,COD2023110906,12.0
nuclear,3.4,COD2023110906,12.0
other,0.0,COD2023110906,12.0
hydro,0.3,COD2023110906,12.0
solar,0.4,COD2023110906,12.0
wind,18.9,COD2023110906,12.0
biomass,6.4,COD2023110907,12.0
coal,8.5,COD2023110907,12.0
imports,4.3,COD2023110907,12.0
gas,60.6,COD2023110907,12.0
nuclear,1.3,COD2023110907,12.0
other,0.0,COD2023110907,12.0
hydro,0.5,COD2023110907,12.0
solar,0.5,COD2023110907,12.0
wind,17.9,COD2023110907,12.0
biomass,2.5,COD2023110908,12.0
coal,6.2,COD2023110908,12.0
imports,19.5,COD2023110908,12.0
gas,56.5,COD2023110908,12.0
nuclear,1.0,COD2023110908,12.0
other,0.0,COD2023110908,12.0
hydro,0.3,COD2023110908,12.0
solar,1.8,COD2023110908,12.0
wind,12.1,COD2023110908,12.0
biomass,1.4,COD2023110909,12.0
coal,5.5,COD2023110909,12.0
imports,14.2,COD2023110909,12.0
gas,55.2,COD2023110909,12.0
nuclear,1.0,COD2023110909,12.0
other,0.0,COD2023110909,12.0
hydro,0.4,COD2023110909,12.0
solar,8.9,COD2023110909,12.0
wind,13.5,COD2023110909,12.0
biomass,0.7,COD2023110910,12.0
coal,2.8,COD2023110910,12.0
imports,12.5,COD2023110910,12.0
gas,51.0,COD2023110910,12.0
nuclear,1.1,COD2023110910,12.0
other,0.0,COD2023110910,12.0
hydro,0.4,COD2023110910,12.0
solar,18.0,COD2023110910,12.0
wind,13.5,COD2023110910,12.0
biomass,0.0,COD2023110911,12.0
coal,3.2,COD2023110911,12.0
imports,15.4,COD2023110911,12.0
gas,45.0,COD2023110911,12.0
nuclear,1.2,COD2023110911,12.0
other,0.0,COD2023110911,12.0
hydro,0.3,COD2023110911,12.0
solar,22.1,COD2023110911,12.0
wind,12.9,COD2023110911,12.0
biomass,0.0,COD2023110912,12.0
coal,3.9,COD2023110912,12.0
imports,15.2,COD2023110912,12.0
gas,48.2,COD2023110912,12.0
nuclear,1.0,COD2023110912,12.0
other,0.0,COD2023110912,12.0
hydro,0.3,COD2023110912,12.0
solar,18.4,COD2023110912,12.0
wind,13.0,COD2023110912,12.0
biomass,0.0,COD2023110913,12.0
coal,4.7,COD2023110913,12.0
imports,13.8,COD2023110913,12.0
gas,54.0,COD2023110913,12.0
nuclear,0.9,COD2023110913,12.0
other,0.0,COD2023110913,12.0
hydro,0.3,COD2023110913,12.0
solar,13.6,COD2023110913,12.0
wind,12.7,COD2023110913,12.0
biomass,0.0,COD2023110914,12.0
coal,4.3,COD2023110914,12.0
imports,11.2,COD2023110914,12.0
gas,63.8,COD2023110914,12.0
nuclear,0.8,COD2023110914,12.0
other,0.0,COD2023110914,12.0
hydro,0.4,COD2023110914,12.0
solar,8.0,COD2023110914,12.0
wind,11.4,COD2023110914,12.0
biomass,0.0,COD2023110915,12.0
coal,4.0,COD2023110915,12.0
imports,14.3,COD2023110915,12.0
gas,65.2,COD2023110915,12.0
nuclear,0.5,COD2023110915,12.0
other,0.0,COD2023110915,12.0
hydro,0.4,COD2023110915,12.0
solar,3.5,COD2023110915,12.0
wind,12.0,COD2023110915,12.0
biomass,0.0,COD2023110916,12.0
coal,2.8,COD2023110916,12.0
imports,25.3,COD2023110916,12.0
gas,62.3,COD2023110916,12.0
nuclear,0.6,COD2023110916,12.0
other,0.0,COD2023110916,12.0
hydro,0.6,COD2023110916,12.0
solar,0.1,COD2023110916,12.0
wind,8.3,COD2023110916,12.0
biomass,0.0,COD2023110917,12.0
coal,2.0,COD2023110917,12.0
imports,30.3,COD2023110917,12.0
gas,58.0,COD2023110917,12.0
nuclear,0.7,COD2023110917,12.0
other,0.0,COD2023110917,12.0
hydro,0.6,COD2023110917,12.0
solar,0.0,COD2023110917,12.0
wind,8.4,COD2023110917,12.0
biomass,0.0,COD2023110918,12.0
coal,1.9,COD2023110918,12.0
imports,31.2,COD2023110918,12.0
gas,56.0,COD2023110918,12.0
nuclear,0.8,COD2023110918,12.0
other,0.0,COD2023110918,12.0
hydro,0.4,COD2023110918,12.0
solar,0.0,COD2023110918,12.0
wind,9.8,COD2023110918,12.0
biomass,0.0,COD2023110919,12.0
coal,1.7,COD2023110919,12.0
imports,37.3,COD2023110919,12.0
gas,48.6,COD2023110919,12.0
nuclear,0.9,COD2023110919,12.0
other,0.0,COD2023110919,12.0
hydro,0.6,COD2023110919,12.0
solar,0.0,COD2023110919,12.0
wind,10.9,COD2023110919,12.0
biomass,0.0,COD2023110920,12.0
coal,1.4,COD2023110920,12.0
imports,40.5,COD2023110920,12.0
gas,43.8,COD2023110920,12.0
nuclear,0.9,COD2023110920,12.0
other,0.0,COD2023110920,12.0
hydro,0.8,COD2023110920,12.0
solar,0.0,COD2023110920,12.0
wind,12.6,COD2023110920,12.0
biomass,0.0,COD2023110921,12.0
coal,0.9,COD2023110921,12.0
imports,45.5,COD2023110921,12.0
gas,38.8,COD2023110921,12.0
nuclear,1.0,COD2023110921,12.0
other,0.0,COD2023110921,12.0
hydro,0.6,COD2023110921,12.0
solar,0.0,COD2023110921,12.0
wind,13.1,COD2023110921,12.0
biomass,0.1,COD2023110922,12.0
coal,1.1,COD2023110922,12.0
imports,54.6,COD2023110922,12.0
gas,26.7,COD2023110922,12.0
nuclear,1.2,COD2023110922,12.0
other,0.0,COD2023110922,12.0
hydro,0.6,COD2023110922,12.0
solar,0.0,COD2023110922,12.0
wind,15.7,COD2023110922,12.0
biomass,0.1,COD2023110923,12.0
coal,0.4,COD2023110923,12.0
imports,66.6,COD2023110923,12.0
gas,12.7,COD2023110923,12.0
nuclear,1.4,COD2023110923,12.0
other,0.0,COD2023110923,12.0
hydro,0.7,COD2023110923,12.0
solar,0.0,COD2023110923,12.0
wind,17.9,COD2023110923,12.0
biomass,0.0,COD2023111000,12.0
coal,0.0,COD2023111000,12.0
imports,62.9,COD2023111000,12.0
gas,21.2,COD2023111000,12.0
nuclear,1.0,COD2023111000,12.0
other,0.0,COD2023111000,12.0
hydro,0.7,COD2023111000,12.0
solar,0.1,COD2023111000,12.0
wind,14.0,COD2023111000,12.0
biomass,0.0,COD2023111001,12.0
coal,0.1,COD2023111001,12.0
imports,65.2,COD2023111001,12.0
gas,19.1,COD2023111001,12.0
nuclear,1.0,COD2023111001,12.0
other,0.0,COD2023111001,12.0
hydro,0.7,COD2023111001,12.0
solar,0.0,COD2023111001,12.0
wind,13.9,COD2023111001,12.0
biomass,0.0,COD2023111002,12.0
coal,0.0,COD2023111002,12.0
imports,67.6,COD2023111002,12.0
gas,16.3,COD2023111002,12.0
nuclear,1.0,COD2023111002,12.0
other,0.0,COD2023111002,12.0
hydro,0.7,COD2023111002,12.0
solar,0.0,COD2023111002,12.0
wind,14.3,COD2023111002,12.0
biomass,0.0,COD2023111003,12.0
coal,0.0,COD2023111003,12.0
imports,66.3,COD2023111003,12.0
gas,17.7,COD2023111003,12.0
nuclear,1.0,COD2023111003,12.0
other,0.0,COD2023111003,12.0
hydro,0.8,COD2023111003,12.0
solar,0.0,COD2023111003,12.0
wind,14.3,COD2023111003,12.0
biomass,0.0,COD2023111004,12.0
coal,0.0,COD2023111004,12.0
imports,65.7,COD2023111004,12.0
gas,18.6,COD2023111004,12.0
nuclear,1.1,COD2023111004,12.0
other,0.0,COD2023111004,12.0
hydro,0.8,COD2023111004,12.0
solar,0.1,COD2023111004,12.0
wind,13.6,COD2023111004,12.0
biomass,0.4,COD2023111005,12.0
coal,4.2,COD2023111005,12.0
imports,49.8,COD2023111005,12.0
gas,31.7,COD2023111005,12.0
nuclear,1.2,COD2023111005,12.0
other,0.0,COD2023111005,12.0
hydro,0.7,COD2023111005,12.0
solar,0.1,COD2023111005,12.0
wind,11.9,COD2023111005,12.0
biomass,0.4,COD2023111006,12.0
coal,4.1,COD2023111006,12.0
imports,37.0,COD2023111006,12.0
gas,50.7,COD2023111006,12.0
nuclear,0.5,COD2023111006,12.0
other,0.0,COD2023111006,12.0
hydro,0.6,COD2023111006,12.0
solar,0.2,COD2023111006,12.0
wind,6.5,COD2023111006,12.0
biomass,0.0,COD2023111007,12.0
coal,2.4,COD2023111007,12.0
imports,33.1,COD2023111007,12.0
gas,59.6,COD2023111007,12.0
nuclear,0.3,COD2023111007,12.0
other,0.0,COD2023111007,12.0
hydro,0.6,COD2023111007,12.0
solar,0.3,COD2023111007,12.0
wind,3.7,COD2023111007,12.0
biomass,0.0,COD2023111008,12.0
coal,1.2,COD2023111008,12.0
imports,36.2,COD2023111008,12.0
gas,57.3,COD2023111008,12.0
nuclear,0.2,COD2023111008,12.0
other,0.0,COD2023111008,12.0
hydro,0.7,COD2023111008,12.0
solar,1.7,COD2023111008,12.0
wind,2.7,COD2023111008,12.0
biomass,0.0,COD2023111009,12.0
coal,0.7,COD2023111009,12.0
imports,32.9,COD2023111009,12.0
gas,57.2,COD2023111009,12.0
nuclear,0.1,COD2023111009,12.0
other,0.0,COD2023111009,12.0
hydro,0.6,COD2023111009,12.0
solar,6.4,COD2023111009,12.0
wind,2.2,COD2023111009,12.0
biomass,0.0,COD2023111010,12.0
coal,0.5,COD2023111010,12.0
imports,30.6,COD2023111010,12.0
gas,55.3,COD2023111010,12.0
nuclear,0.0,COD2023111010,12.0
other,0.0,COD2023111010,12.0
hydro,0.4,COD2023111010,12.0
solar,11.4,COD2023111010,12.0
wind,1.7,COD2023111010,12.0
biomass,0.0,COD2023111011,12.0
coal,1.2,COD2023111011,12.0
imports,28.3,COD2023111011,12.0
gas,53.9,COD2023111011,12.0
nuclear,0.0,COD2023111011,12.0
other,0.0,COD2023111011,12.0
hydro,0.3,COD2023111011,12.0
solar,14.6,COD2023111011,12.0
wind,1.8,COD2023111011,12.0
biomass,0.0,COD2023111012,12.0
coal,2.2,COD2023111012,12.0
imports,26.3,COD2023111012,12.0
gas,54.5,COD2023111012,12.0
nuclear,0.0,COD2023111012,12.0
other,0.0,COD2023111012,12.0
hydro,0.1,COD2023111012,12.0
solar,14.4,COD2023111012,12.0
wind,2.4,COD2023111012,12.0
biomass,0.1,COD2023111013,12.0
coal,3.9,COD2023111013,12.0
imports,26.9,COD2023111013,12.0
gas,51.7,COD2023111013,12.0
nuclear,0.0,COD2023111013,12.0
other,0.0,COD2023111013,12.0
hydro,0.1,COD2023111013,12.0
solar,13.6,COD2023111013,12.0
wind,3.6,COD2023111013,12.0
biomass,0.9,COD2023111014,12.0
coal,5.0,COD2023111014,12.0
imports,25.0,COD2023111014,12.0
gas,53.5,COD2023111014,12.0
nuclear,0.1,COD2023111014,12.0
other,0.0,COD2023111014,12.0
hydro,0.1,COD2023111014,12.0
solar,11.1,COD2023111014,12.0
wind,4.3,COD2023111014,12.0
biomass,1.4,COD2023111015,12.0
coal,5.8,COD2023111015,12.0
imports,26.3,COD2023111015,12.0
gas,54.4,COD2023111015,12.0
nuclear,0.2,COD2023111015,12.0
other,0.0,COD2023111015,12.0
hydro,0.2,COD2023111015,12.0
solar,5.1,COD2023111015,12.0
wind,6.6,COD2023111015,12.0
biomass,1.9,COD2023111016,12.0
coal,6.2,COD2023111016,12.0
imports,23.9,COD2023111016,12.0
gas,58.9,COD2023111016,12.0
nuclear,0.3,COD2023111016,12.0
other,0.0,COD2023111016,12.0
hydro,0.2,COD2023111016,12.0
solar,0.1,COD2023111016,12.0
wind,8.4,COD2023111016,12.0
biomass,2.7,COD2023111017,12.0
coal,6.3,COD2023111017,12.0
imports,21.4,COD2023111017,12.0
gas,59.5,COD2023111017,12.0
nuclear,0.4,COD2023111017,12.0
other,0.0,COD2023111017,12.0
hydro,0.2,COD2023111017,12.0
solar,0.0,COD2023111017,12.0
wind,9.5,COD2023111017,12.0
biomass,3.2,COD2023111018,12.0
coal,6.2,COD2023111018,12.0
imports,20.2,COD2023111018,12.0
gas,60.1,COD2023111018,12.0
nuclear,0.4,COD2023111018,12.0
other,0.0,COD2023111018,12.0
hydro,0.2,COD2023111018,12.0
solar,0.0,COD2023111018,12.0
wind,9.8,COD2023111018,12.0
biomass,3.5,COD2023111019,12.0
coal,4.8,COD2023111019,12.0
imports,26.3,COD2023111019,12.0
gas,54.9,COD2023111019,12.0
nuclear,0.3,COD2023111019,12.0
other,0.0,COD2023111019,12.0
hydro,0.3,COD2023111019,12.0
solar,0.0,COD2023111019,12.0
wind,9.8,COD2023111019,12.0
biomass,3.6,COD2023111020,12.0
coal,2.6,COD2023111020,12.0
imports,32.5,COD2023111020,12.0
gas,50.6,COD2023111020,12.0
nuclear,0.5,COD2023111020,12.0
other,0.0,COD2023111020,12.0
hydro,0.3,COD2023111020,12.0
solar,0.0,COD2023111020,12.0
wind,9.8,COD2023111020,12.0
biomass,4.0,COD2023111021,12.0
coal,1.8,COD2023111021,12.0
imports,36.9,COD2023111021,12.0
gas,44.0,COD2023111021,12.0
nuclear,0.7,COD2023111021,12.0
other,0.0,COD2023111021,12.0
hydro,0.3,COD2023111021,12.0
solar,0.0,COD2023111021,12.0
wind,12.4,COD2023111021,12.0
biomass,4.9,COD2023111022,12.0
coal,1.9,COD2023111022,12.0
imports,46.2,COD2023111022,12.0
gas,31.5,COD2023111022,12.0
nuclear,0.9,COD2023111022,12.0
other,0.0,COD2023111022,12.0
hydro,0.4,COD2023111022,12.0
solar,0.0,COD2023111022,12.0
wind,14.2,COD2023111022,12.0
biomass,6.1,COD2023111023,12.0
coal,2.0,COD2023111023,12.0
imports,50.8,COD2023111023,12.0
gas,26.0,COD2023111023,12.0
nuclear,0.9,COD2023111023,12.0
other,0.0,COD2023111023,12.0
hydro,0.4,COD2023111023,12.0
solar,0.1,COD2023111023,12.0
wind,13.7,COD2023111023,12.0
biomass,4.2,COD2023111100,12.0
coal,1.4,COD2023111100,12.0
imports,49.8,COD2023111100,12.0
gas,32.3,COD2023111100,12.0
nuclear,0.9,COD2023111100,12.0
other,0.0,COD2023111100,12.0
hydro,0.2,COD2023111100,12.0
solar,0.1,COD2023111100,12.0
wind,11.1,COD2023111100,12.0
biomass,3.3,COD2023111101,12.0
coal,1.5,COD2023111101,12.0
imports,52.2,COD2023111101,12.0
gas,29.3,COD2023111101,12.0
nuclear,1.4,COD2023111101,12.0
other,0.0,COD2023111101,12.0
hydro,0.2,COD2023111101,12.0
solar,0.0,COD2023111101,12.0
wind,12.0,COD2023111101,12.0
biomass,4.9,COD2023111102,12.0
coal,2.1,COD2023111102,12.0
imports,43.1,COD2023111102,12.0
gas,30.5,COD2023111102,12.0
nuclear,2.3,COD2023111102,12.0
other,0.0,COD2023111102,12.0
hydro,0.2,COD2023111102,12.0
solar,0.0,COD2023111102,12.0
wind,16.9,COD2023111102,12.0
biomass,5.5,COD2023111103,12.0
coal,1.7,COD2023111103,12.0
imports,37.5,COD2023111103,12.0
gas,32.1,COD2023111103,12.0
nuclear,2.4,COD2023111103,12.0
other,0.0,COD2023111103,12.0
hydro,0.2,COD2023111103,12.0
solar,0.0,COD2023111103,12.0
wind,20.6,COD2023111103,12.0
biomass,5.1,COD2023111104,12.0
coal,1.4,COD2023111104,12.0
imports,45.3,COD2023111104,12.0
gas,27.8,COD2023111104,12.0
nuclear,2.1,COD2023111104,12.0
other,0.0,COD2023111104,12.0
hydro,0.2,COD2023111104,12.0
solar,0.1,COD2023111104,12.0
wind,17.9,COD2023111104,12.0
biomass,4.5,COD2023111105,12.0
coal,1.1,COD2023111105,12.0
imports,45.8,COD2023111105,12.0
gas,28.9,COD2023111105,12.0
nuclear,2.1,COD2023111105,12.0
other,0.0,COD2023111105,12.0
hydro,0.3,COD2023111105,12.0
solar,0.3,COD2023111105,12.0
wind,16.9,COD2023111105,12.0
biomass,3.5,COD2023111106,12.0
coal,1.6,COD2023111106,12.0
imports,41.8,COD2023111106,12.0
gas,38.4,COD2023111106,12.0
nuclear,1.1,COD2023111106,12.0
other,0.0,COD2023111106,12.0
hydro,0.3,COD2023111106,12.0
solar,0.4,COD2023111106,12.0
wind,12.8,COD2023111106,12.0
biomass,3.2,COD2023111107,12.0
